# Generated by Autoplot on Wed Dec 18 13:57:58 CST 2019
192.0038172222222, 9.04280E5, 4.94180E5, 3.47940E5, 6.68720E5, 1.13270E6, 2.40200E6, 4.47140E6, 6.48120E6, 9.13640E6, 1.202E7, 1.37250E7, 1.33650E7, 1.08480E7, 7.75290E6, 4.89970E6, 2.97810E6, 1.87040E6, 1.30420E6, 1.00020E6, 6.39780E5, 3.95400E5, 3.25150E5, 2.19780E5, 1.00240E5, 22092.0, 8493.9, 11171.0, 7552.9, 18034.0
192.00765055555556, 8.01090E5, 4.53130E5, 3.33780E5, 6.75050E5, 1.23890E6, 2.35230E6, 4.59570E6, 6.55810E6, 9.56640E6, 1.219E7, 1.36650E7, 1.30010E7, 1.06490E7, 7.55940E6, 4.86590E6, 3.03340E6, 1.82780E6, 1.21440E6, 9.39890E5, 6.10980E5, 3.63070E5, 2.46080E5, 1.84900E5, 51053.0, 8420.0, 8338.0, 3945.6, 13966.0, 4809.4
192.01148388888888, 8.12930E5, 4.30050E5, 2.76440E5, 5.74740E5, 1.12010E6, 2.44940E6, 4.68160E6, 6.56020E6, 9.26350E6, 1.18850E7, 1.34760E7, 1.253E7, 9.96220E6, 7.33700E6, 4.85470E6, 2.87700E6, 1.82780E6, 1.23130E6, 8.65120E5, 6.12410E5, 4.10180E5, 2.60660E5, 1.75370E5, 67612.0, 10576.0, 2606.8, 3918.3, 7569.7, 2924.7
192.01531722222222, 9.74840E5, 4.31640E5, 3.44750E5, 6.75600E5, 1.17170E6, 2.67380E6, 4.85840E6, 6.88380E6, 9.39300E6, 1.25840E7, 1.43720E7, 1.36450E7, 1.08980E7, 7.62880E6, 4.76620E6, 2.97810E6, 1.88330E6, 1.24560E6, 8.49330E5, 5.72860E5, 4.01760E5, 2.52390E5, 1.61420E5, 60677.0, 12030.0, 3.2069E-28, 0.044641, 1766.9, 12220.0
192.01915055555554, 8.97220E5, 4.72740E5, 3.28210E5, 7.20800E5, 1.25250E6, 2.50110E6, 4.54460E6, 6.41010E6, 9.34870E6, 1.22430E7, 1.35720E7, 1.27640E7, 1.03360E7, 7.23550E6, 4.57270E6, 2.78580E6, 1.80680E6, 1.19500E6, 8.24290E5, 5.50840E5, 3.12610E5, 2.27030E5, 1.83630E5, 59983.0, 14429.0, 6384.6, 12108.0, 5153.4, 6096.6
192.0229838888889, 1.04570E6, 5.58430E5, 2.95030E5, 6.93720E5, 1.15450E6, 2.32260E6, 4.41980E6, 6.05480E6, 8.86640E6, 1.15850E7, 1.30490E7, 1.21610E7, 9.80250E6, 6.89390E6, 4.35680E6, 2.76020E6, 1.75360E6, 1.16510E6, 8.20500E5, 5.18840E5, 3.28820E5, 1.97280E5, 1.80700E5, 63831.0, 15144.0, 7113.4, 5971.7, 9617.8, 3631.5
192.02681722222223, 9.98930E5, 6.04620E5, 3.59880E5, 7.23500E5, 1.30980E6, 2.60440E6, 4.36170E6, 6.14990E6, 8.66520E6, 1.12190E7, 1.26930E7, 1.253E7, 9.71380E6, 6.70660E6, 4.38690E6, 2.61180E6, 1.64410E6, 1.12290E6, 7.98130E5, 4.33550E5, 2.74140E5, 1.79510E5, 1.15600E5, 39449.0, 11781.0, 11222.0, 7535.1, 7835.9, 7728.4
192.03065055555555, 7.57880E5, 4.59370E5, 3.48180E5, 6.98730E5, 1.26250E6, 2.56450E6, 4.62920E6, 6.42680E6, 9.05270E6, 1.17740E7, 1.32010E7, 1.22730E7, 9.73550E6, 6.86290E6, 4.49950E6, 2.74120E6, 1.69030E6, 1.25690E6, 7.65730E5, 4.46720E5, 2.90380E5, 1.84540E5, 1.53450E5, 52244.0, 16262.0, 11430.0, 4978.4, 5471.7, 14558.0
192.0344838888889, 9.01360E5, 5.00080E5, 3.76000E5, 6.89560E5, 1.30800E6, 2.76210E6, 4.77080E6, 6.63700E6, 9.34920E6, 1.19130E7, 1.32620E7, 1.233E7, 9.91610E6, 7.23580E6, 4.66840E6, 2.68500E6, 1.73760E6, 1.21710E6, 8.18610E5, 4.89800E5, 2.64830E5, 1.68690E5, 1.24160E5, 51884.0, 15747.0, 13462.0, 15598.0, 5548.3, 25066.0
192.0383172222222, 9.32030E5, 5.49860E5, 3.72460E5, 7.02150E5, 1.23210E6, 2.52350E6, 4.55520E6, 6.43940E6, 9.11530E6, 1.17480E7, 1.30510E7, 1.21330E7, 9.75760E6, 7.00630E6, 4.50990E6, 2.74770E6, 1.89640E6, 1.27750E6, 7.99970E5, 4.69920E5, 2.58790E5, 1.41610E5, 1.05440E5, 66686.0, 17188.0, 9442.7, 11094.0, 7944.7, 2972.3
192.04215055555554, 9.14740E5, 5.63290E5, 3.71040E5, 6.67850E5, 1.17650E6, 2.39840E6, 4.31040E6, 6.16250E6, 8.92800E6, 1.16390E7, 1.27260E7, 1.205E7, 9.91550E6, 7.10330E6, 4.46860E6, 2.85080E6, 1.97670E6, 1.36880E6, 8.43490E5, 5.62380E5, 3.43530E5, 2.06100E5, 1.32730E5, 51406.0, 2653.9, 3838.3, 7080.8, 3734.0, 20234.0
192.04598388888888, 9.77090E5, 7.16920E5, 4.49730E5, 7.13450E5, 1.21090E6, 2.35020E6, 4.50190E6, 6.11190E6, 8.29480E6, 1.08620E7, 1.25450E7, 1.17750E7, 9.57920E6, 6.79940E6, 4.30690E6, 2.74130E6, 1.88340E6, 1.28630E6, 7.67500E5, 4.79790E5, 3.52310E5, 1.76230E5, 1.53450E5, 55085.0, 14230.0, 11778.0, 5862.5, 3327.6, 9956.1
192.0498172222222, 9.59440E5, 5.47260E5, 3.17560E5, 7.09770E5, 1.31790E6, 2.49150E6, 4.36080E6, 6.14990E6, 8.78550E6, 1.15320E7, 1.28420E7, 1.20780E7, 9.91550E6, 6.95750E6, 4.34680E6, 2.75400E6, 1.86610E6, 1.28040E6, 8.67110E5, 5.24850E5, 3.20610E5, 2.12360E5, 1.46880E5, 53460.0, 13716.0, 11274.0, 7835.9, 7746.1, 6026.8
192.05365055555555, 7.44870E5, 3.31400E5, 3.20080E5, 6.68600E5, 1.31570E6, 2.72070E6, 4.54640E6, 6.35240E6, 9.28430E6, 1.22150E7, 1.44010E7, 1.39960E7, 1.173E7, 8.40350E6, 5.27440E6, 3.24290E6, 2.00880E6, 1.39110E6, 1.06430E6, 7.53440E5, 5.35800E5, 3.90010E5, 2.50010E5, 79255.0, 17670.0, 4141.6, 10522.0, 7517.7, 6040.7
192.05748388888887, 8.82460E5, 4.37620E5, 3.25040E5, 6.97170E5, 1.27950E6, 2.59110E6, 4.80240E6, 6.92930E6, 9.76730E6, 1.29380E7, 1.50470E7, 1.49270E7, 1.23110E7, 8.90170E6, 5.65150E6, 3.26530E6, 1.91840E6, 1.35000E6, 1.03530E6, 6.99900E5, 4.53980E5, 3.75040E5, 2.77300E5, 94628.0, 9828.0, 1924.4, 8914.1, 843.5, 751.78
192.06131722222221, 9.14890E5, 3.84750E5, 3.26140E5, 7.81290E5, 1.35760E6, 2.62740E6, 4.88030E6, 7.12200E6, 1.03690E7, 1.36420E7, 1.56850E7, 1.531E7, 1.25690E7, 9.06800E6, 5.98630E6, 3.63860E6, 2.22290E6, 1.46010E6, 1.03530E6, 6.74590E5, 4.52940E5, 3.83780E5, 2.44870E5, 63391.0, 12226.0, 11670.0, 11068.0, 5534.7, 6013.0
192.06515055555556, 9.34970E5, 3.72240E5, 3.50220E5, 7.45500E5, 1.28780E6, 2.66400E6, 4.94820E6, 7.15600E6, 1.02980E7, 1.37040E7, 1.57220E7, 1.524E7, 1.24830E7, 9.10930E6, 5.86360E6, 3.44300E6, 2.13260E6, 1.38800E6, 1.06430E6, 7.31200E5, 4.57060E5, 2.94500E5, 2.55250E5, 1.08150E5, 27875.0, 10306.0, 9706.9, 2056.2, 3.2069E-28
192.06898388888888, 8.51250E5, 3.05440E5, 2.97150E5, 7.73260E5, 1.33320E6, 2.70150E6, 5.04010E6, 7.37200E6, 1.05140E7, 1.40870E7, 1.631E7, 1.58120E7, 1.29510E7, 9.32140E6, 5.98640E6, 3.59690E6, 2.19740E6, 1.35660E6, 8.47380E5, 5.43320E5, 4.18790E5, 2.99970E5, 2.58210E5, 1.01630E5, 19199.0, 8853.7, 15034.0, 9507.7, 3319.6
192.07281722222223, 9.09380E5, 4.00260E5, 4.04500E5, 9.38380E5, 1.74920E6, 3.54550E6, 5.92470E6, 8.00230E6, 1.14490E7, 1.50970E7, 1.75170E7, 1.71390E7, 1.41350E7, 1.008E7, 6.37040E6, 3.80130E6, 2.33290E6, 1.42710E6, 9.20610E5, 5.71530E5, 3.60590E5, 2.74840E5, 2.44310E5, 72282.0, 19020.0, 12650.0, 11378.0, 7746.0, 4356.0
192.07665055555555, 8.58240E5, 3.63840E5, 3.68200E5, 6.09660E5, 1.33030E6, 2.72630E6, 5.07510E6, 7.28990E6, 1.09080E7, 1.43840E7, 1.692E7, 1.66330E7, 1.36240E7, 9.64870E6, 6.11180E6, 3.69770E6, 2.22790E6, 1.34420E6, 9.72920E5, 6.98310E5, 5.00000E5, 3.19950E5, 2.72870E5, 97057.0, 19919.0, 9595.2, 3476.1, 5611.6, 4667.5
192.0804838888889, 9.23790E5, 3.91180E5, 2.90750E5, 7.12400E5, 1.31510E6, 2.88860E6, 5.41290E6, 7.51610E6, 1.11110E7, 1.53360E7, 1.744E7, 1.72180E7, 1.42330E7, 1.008E7, 6.31210E6, 3.78380E6, 2.26410E6, 1.35350E6, 9.31280E5, 6.66870E5, 4.58160E5, 3.50010E5, 2.97130E5, 95286.0, 21098.0, 11299.0, 3020.6, 5573.2, 11094.0
192.08431722222224, 8.58720E5, 3.67010E5, 4.00470E5, 8.92740E5, 1.64800E6, 3.16480E6, 5.50280E6, 7.60380E6, 1.10350E7, 1.46170E7, 1.7E7, 1.66720E7, 1.39410E7, 1.008E7, 6.45900E6, 3.83640E6, 2.23820E6, 1.40420E6, 9.66230E5, 6.85560E5, 4.90890E5, 3.35800E5, 2.43200E5, 97955.0, 18042.0, 1754.0, 0.096992, 3838.1, 9573.9
192.08815055555553, 9.49870E5, 3.62770E5, 3.64650E5, 7.04460E5, 1.43790E6, 2.83560E6, 5.30200E6, 7.87890E6, 1.124E7, 1.46190E7, 1.72340E7, 1.72580E7, 1.42660E7, 1.03160E7, 6.67060E6, 3.98960E6, 2.40380E6, 1.43380E6, 1.02820E6, 6.66850E5, 3.91750E5, 2.93820E5, 2.38210E5, 76742.0, 22552.0, 6968.4, 12708.0, 1476.1, 3281.6
192.09198388888888, 9.04590E5, 3.68570E5, 3.12980E5, 9.04420E5, 1.48450E6, 3.08440E6, 5.61680E6, 7.86900E6, 1.12920E7, 1.53030E7, 1.74790E7, 1.71390E7, 1.41680E7, 1.03160E7, 6.68590E6, 3.97130E6, 2.37090E6, 1.56450E6, 1.03770E6, 6.82390E5, 4.06430E5, 2.78670E5, 2.33330E5, 1.06670E5, 24057.0, 12135.0, 4009.6, 8223.9, 3614.8
192.0958172222222, 7.24650E5, 3.33150E5, 3.55220E5, 7.26140E5, 1.60270E6, 3.67130E6, 6.18930E6, 8.24760E6, 1.177E7, 1.51690E7, 1.75180E7, 1.74580E7, 1.45310E7, 1.06540E7, 6.95280E6, 4.02660E6, 2.45980E6, 1.53970E6, 1.02580E6, 6.23780E5, 3.78450E5, 2.85160E5, 2.16250E5, 84731.0, 32075.0, 8611.6, 7799.8, 2812.5, 3682.0
