# Generated by Autoplot on Mon May 09 13:58:52 CDT 2022
# TITLE: RBSP-A/EMFISIS  electron density
# UNITS: cm**-3
 Epoch(UTC), density(cm**-3)
2018-01-30T03:03:26.641Z, 112.21
2018-01-30T03:03:32.641Z, 123.56
2018-01-30T03:03:38.641Z, 112.21
2018-01-30T03:03:45.141Z, 112.21
2018-01-30T03:03:51.141Z, 112.21
2018-01-30T03:03:57.141Z, 123.56
2018-01-30T03:04:03.141Z, 123.56
2018-01-30T03:04:09.141Z, 123.56
2018-01-30T03:04:15.141Z, 123.56
2018-01-30T03:04:21.141Z, 112.22
2018-01-30T03:04:27.141Z, 112.22
2018-01-30T03:04:33.141Z, 112.22
2018-01-30T03:04:39.141Z, 112.22
2018-01-30T03:04:45.141Z, 112.22
2018-01-30T03:04:51.141Z, 112.22
2018-01-30T03:04:57.141Z, 112.22
2018-01-30T03:05:03.141Z, 112.22
2018-01-30T03:05:09.141Z, 101.92
2018-01-30T03:05:15.141Z, 112.22
2018-01-30T03:05:21.141Z, 112.22
2018-01-30T03:05:27.141Z, 112.23
2018-01-30T03:05:33.141Z, 112.23
2018-01-30T03:05:39.141Z, 101.92
2018-01-30T03:05:45.141Z, 92.555
2018-01-30T03:05:51.141Z, 92.555
2018-01-30T03:05:57.141Z, 92.556
2018-01-30T03:06:03.141Z, 92.556
2018-01-30T03:06:09.141Z, 84.050
2018-01-30T03:06:15.141Z, 84.050
2018-01-30T03:06:21.141Z, 84.051
2018-01-30T03:06:27.141Z, 84.052
2018-01-30T03:06:33.141Z, 92.560
2018-01-30T03:06:39.141Z, 92.560
2018-01-30T03:06:45.141Z, 92.560
2018-01-30T03:06:51.141Z, 92.560
2018-01-30T03:06:57.142Z, 84.054
2018-01-30T03:07:03.142Z, 84.054
2018-01-30T03:07:09.142Z, 84.055
2018-01-30T03:07:15.142Z, 84.055
2018-01-30T03:07:21.142Z, 84.056
2018-01-30T03:07:27.142Z, 92.563
2018-01-30T03:07:33.142Z, 92.564
2018-01-30T03:07:39.142Z, 92.564
2018-01-30T03:07:45.142Z, 84.057
2018-01-30T03:07:51.142Z, 84.057
2018-01-30T03:07:57.142Z, 84.059
2018-01-30T03:08:03.142Z, 84.059
2018-01-30T03:08:09.142Z, 92.567
2018-01-30T03:08:15.142Z, 84.060
2018-01-30T03:08:21.142Z, 84.061
2018-01-30T03:08:27.142Z, 92.568
2018-01-30T03:08:33.142Z, 92.568
2018-01-30T03:08:39.142Z, 92.568
2018-01-30T03:08:45.142Z, 92.568
2018-01-30T03:08:51.142Z, 92.569
2018-01-30T03:08:57.142Z, 92.570
2018-01-30T03:09:03.142Z, 92.570
2018-01-30T03:09:09.142Z, 92.571
2018-01-30T03:09:15.142Z, 92.572
2018-01-30T03:09:21.142Z, 92.572
2018-01-30T03:09:27.142Z, 92.573
2018-01-30T03:09:33.142Z, 92.573
2018-01-30T03:09:39.142Z, 92.573
2018-01-30T03:09:45.142Z, 92.574
2018-01-30T03:09:51.142Z, 92.574
2018-01-30T03:09:57.142Z, 92.575
2018-01-30T03:10:03.142Z, 92.575
2018-01-30T03:10:09.142Z, 92.576
2018-01-30T03:10:15.142Z, 92.576
2018-01-30T03:10:21.142Z, 92.577
2018-01-30T03:10:27.142Z, 92.577
2018-01-30T03:10:33.142Z, 92.578
2018-01-30T03:10:39.142Z, 92.578
2018-01-30T03:10:45.142Z, 92.579
2018-01-30T03:10:51.142Z, 92.579
2018-01-30T03:10:57.142Z, 92.580
2018-01-30T03:11:03.142Z, 92.580
2018-01-30T03:11:09.142Z, 92.581
2018-01-30T03:11:15.142Z, 92.582
2018-01-30T03:11:21.142Z, 101.95
2018-01-30T03:11:27.142Z, 101.95
2018-01-30T03:11:33.142Z, 101.95
2018-01-30T03:11:39.142Z, 101.95
2018-01-30T03:11:45.142Z, 101.95
2018-01-30T03:11:51.142Z, 101.95
2018-01-30T03:11:57.142Z, 101.95
2018-01-30T03:12:03.142Z, 84.078
2018-01-30T03:12:09.142Z, 84.079
2018-01-30T03:12:15.142Z, 84.079
2018-01-30T03:12:21.142Z, 84.080
2018-01-30T03:12:27.142Z, 84.080
2018-01-30T03:12:33.142Z, 84.080
2018-01-30T03:12:39.142Z, 84.080
2018-01-30T03:12:45.142Z, 84.081
2018-01-30T03:12:51.142Z, 84.081
2018-01-30T03:12:57.142Z, 84.083
2018-01-30T03:13:03.142Z, 84.083
2018-01-30T03:13:09.142Z, 84.084
2018-01-30T03:13:15.142Z, 84.084
2018-01-30T03:13:21.142Z, 84.084
2018-01-30T03:13:27.142Z, 84.085
2018-01-30T03:13:33.142Z, 84.085
2018-01-30T03:13:39.143Z, 84.086
2018-01-30T03:13:45.142Z, 84.086
2018-01-30T03:13:51.143Z, 92.594
2018-01-30T03:13:57.143Z, 92.594
2018-01-30T03:14:03.143Z, 92.595
2018-01-30T03:14:09.143Z, 84.088
2018-01-30T03:14:15.143Z, 84.089
2018-01-30T03:14:21.143Z, 84.089
2018-01-30T03:14:27.143Z, 84.089
2018-01-30T03:14:33.143Z, 84.090
2018-01-30T03:14:39.143Z, 84.090
2018-01-30T03:14:45.143Z, 84.091
2018-01-30T03:14:51.143Z, 84.091
2018-01-30T03:14:57.143Z, 84.092
2018-01-30T03:15:03.143Z, 84.092
2018-01-30T03:15:09.143Z, 84.093
2018-01-30T03:15:15.143Z, 84.094
2018-01-30T03:15:21.143Z, 84.094
2018-01-30T03:15:27.143Z, 84.095
2018-01-30T03:15:33.143Z, 92.602
2018-01-30T03:15:39.143Z, 101.97
2018-01-30T03:15:45.143Z, 101.97
2018-01-30T03:15:51.143Z, 101.97
2018-01-30T03:15:57.143Z, 101.97
2018-01-30T03:16:03.143Z, 101.97
2018-01-30T03:16:09.143Z, 92.604
2018-01-30T03:16:15.143Z, 92.605
2018-01-30T03:16:21.143Z, 84.099
2018-01-30T03:16:27.143Z, 84.099
2018-01-30T03:16:33.143Z, 84.100
2018-01-30T03:16:39.143Z, 84.099
2018-01-30T03:16:45.143Z, 84.100
2018-01-30T03:16:51.143Z, 84.100
2018-01-30T03:16:57.143Z, 84.101
2018-01-30T03:17:03.143Z, 84.101
2018-01-30T03:17:09.143Z, 84.102
2018-01-30T03:17:15.143Z, 84.102
2018-01-30T03:17:21.143Z, 84.103
2018-01-30T03:17:27.143Z, 84.104
2018-01-30T03:17:33.143Z, 84.104
2018-01-30T03:17:39.143Z, 84.105
2018-01-30T03:17:45.143Z, 84.105
2018-01-30T03:17:51.143Z, 84.105
2018-01-30T03:17:57.143Z, 92.613
2018-01-30T03:18:03.143Z, 92.613
2018-01-30T03:18:09.143Z, 101.98
2018-01-30T03:18:15.143Z, 101.98
2018-01-30T03:18:21.143Z, 101.98
2018-01-30T03:18:27.143Z, 101.98
2018-01-30T03:18:33.143Z, 101.98
2018-01-30T03:18:39.143Z, 92.617
2018-01-30T03:18:45.143Z, 92.617
2018-01-30T03:18:51.143Z, 101.98
2018-01-30T03:18:57.143Z, 101.98
2018-01-30T03:19:03.143Z, 92.618
2018-01-30T03:19:09.143Z, 92.618
2018-01-30T03:19:15.143Z, 101.98
2018-01-30T03:19:21.143Z, 101.98
2018-01-30T03:19:27.143Z, 101.98
2018-01-30T03:19:33.143Z, 101.99
2018-01-30T03:19:39.143Z, 92.621
2018-01-30T03:19:45.143Z, 92.621
2018-01-30T03:19:51.143Z, 92.622
2018-01-30T03:19:57.143Z, 101.99
2018-01-30T03:20:03.143Z, 101.99
2018-01-30T03:20:09.143Z, 112.29
2018-01-30T03:20:15.143Z, 112.29
2018-01-30T03:20:21.143Z, 112.29
2018-01-30T03:20:27.143Z, 101.99
2018-01-30T03:20:33.143Z, 112.30
2018-01-30T03:20:39.143Z, 112.30
2018-01-30T03:20:45.143Z, 112.30
2018-01-30T03:20:51.143Z, 112.30
2018-01-30T03:20:57.144Z, 101.99
2018-01-30T03:21:03.144Z, 101.99
2018-01-30T03:21:09.144Z, 101.99
2018-01-30T03:21:15.144Z, 112.30
2018-01-30T03:21:21.144Z, 112.30
2018-01-30T03:21:27.144Z, 112.30
2018-01-30T03:21:33.144Z, 101.99
2018-01-30T03:21:39.144Z, 101.99
2018-01-30T03:21:45.144Z, 101.99
2018-01-30T03:21:51.144Z, 101.99
2018-01-30T03:21:57.144Z, 112.30
2018-01-30T03:22:03.144Z, 112.30
2018-01-30T03:22:09.144Z, 112.30
2018-01-30T03:22:15.144Z, 112.30
2018-01-30T03:22:21.144Z, 123.65
2018-01-30T03:22:27.144Z, 123.65
2018-01-30T03:22:33.144Z, 112.30
2018-01-30T03:22:39.144Z, 123.65
2018-01-30T03:22:45.144Z, 112.30
2018-01-30T03:22:51.144Z, 112.30
2018-01-30T03:22:57.144Z, 112.30
2018-01-30T03:23:03.144Z, 123.65
2018-01-30T03:23:09.144Z, 123.65
2018-01-30T03:23:15.144Z, 123.65
2018-01-30T03:23:21.144Z, 123.65
2018-01-30T03:23:27.144Z, 123.65
2018-01-30T03:23:33.144Z, 123.65
2018-01-30T03:23:39.144Z, 123.65
2018-01-30T03:23:45.144Z, 123.65
2018-01-30T03:23:51.144Z, 123.65
2018-01-30T03:23:57.144Z, 123.65
2018-01-30T03:24:03.144Z, 136.14
2018-01-30T03:24:09.144Z, 136.14
2018-01-30T03:24:15.144Z, 136.14
2018-01-30T03:24:21.144Z, 149.88
2018-01-30T03:24:27.144Z, 149.88
2018-01-30T03:24:33.144Z, 149.88
2018-01-30T03:24:39.144Z, 149.88
2018-01-30T03:24:45.144Z, 149.88
2018-01-30T03:24:51.144Z, 149.88
2018-01-30T03:24:57.144Z, 149.88
2018-01-30T03:25:03.144Z, 149.88
2018-01-30T03:25:09.144Z, 149.88
2018-01-30T03:25:15.144Z, 149.89
2018-01-30T03:25:21.144Z, 149.89
2018-01-30T03:25:27.144Z, 149.89
2018-01-30T03:25:33.144Z, 149.89
2018-01-30T03:25:39.144Z, 149.89
2018-01-30T03:25:45.144Z, 149.89
2018-01-30T03:25:51.144Z, 149.89
2018-01-30T03:25:57.144Z, 165.02
2018-01-30T03:26:03.144Z, 181.67
2018-01-30T03:26:09.144Z, 165.02
2018-01-30T03:26:15.144Z, 165.02
2018-01-30T03:26:21.144Z, 165.02
2018-01-30T03:26:27.144Z, 165.02
2018-01-30T03:26:33.144Z, 165.02
2018-01-30T03:26:39.144Z, 181.67
2018-01-30T03:26:45.144Z, 181.67
2018-01-30T03:26:51.144Z, 181.67
2018-01-30T03:26:57.144Z, 181.67
2018-01-30T03:27:03.144Z, 181.67
2018-01-30T03:27:09.144Z, 181.67
2018-01-30T03:27:15.144Z, 181.67
2018-01-30T03:27:21.144Z, 181.67
2018-01-30T03:27:27.144Z, 165.02
2018-01-30T03:27:33.144Z, 165.02
2018-01-30T03:27:39.144Z, 181.67
2018-01-30T03:27:45.144Z, 165.02
2018-01-30T03:27:51.145Z, 181.67
2018-01-30T03:27:57.145Z, 181.68
2018-01-30T03:28:03.145Z, 181.68
2018-01-30T03:28:09.145Z, 181.68
2018-01-30T03:28:15.145Z, 181.68
2018-01-30T03:28:21.145Z, 181.68
2018-01-30T03:28:27.145Z, 181.68
2018-01-30T03:28:33.145Z, 181.68
2018-01-30T03:28:39.145Z, 181.68
2018-01-30T03:28:45.145Z, 181.68
2018-01-30T03:28:51.145Z, 181.68
2018-01-30T03:28:57.145Z, 181.68
2018-01-30T03:29:03.145Z, 136.16
2018-01-30T03:29:09.145Z, 149.90
2018-01-30T03:29:15.145Z, 149.90
2018-01-30T03:29:21.145Z, 149.90
2018-01-30T03:29:27.145Z, 136.16
2018-01-30T03:29:33.145Z, 136.16
2018-01-30T03:29:39.145Z, 136.16
2018-01-30T03:29:45.145Z, 136.16
2018-01-30T03:29:51.145Z, 123.67
2018-01-30T03:29:57.145Z, 123.67
2018-01-30T03:30:03.145Z, 136.16
2018-01-30T03:30:09.145Z, 123.67
2018-01-30T03:30:15.145Z, 136.16
2018-01-30T03:30:21.145Z, 136.16
2018-01-30T03:30:27.145Z, 123.67
2018-01-30T03:30:33.145Z, 123.67
2018-01-30T03:30:39.145Z, 123.67
2018-01-30T03:30:45.145Z, 123.67
2018-01-30T03:30:51.145Z, 123.67
2018-01-30T03:30:57.145Z, 123.67
2018-01-30T03:31:03.145Z, 123.67
2018-01-30T03:31:09.145Z, 123.67
2018-01-30T03:31:15.145Z, 112.33
2018-01-30T03:31:21.145Z, 112.33
2018-01-30T03:31:27.145Z, 123.67
2018-01-30T03:31:33.145Z, 123.67
2018-01-30T03:31:39.145Z, 123.67
2018-01-30T03:31:45.145Z, 136.16
2018-01-30T03:31:51.145Z, 123.68
2018-01-30T03:31:57.145Z, 123.68
2018-01-30T03:32:03.145Z, 123.68
2018-01-30T03:32:09.145Z, 112.33
2018-01-30T03:32:15.145Z, 112.33
2018-01-30T03:32:21.145Z, 123.68
2018-01-30T03:32:27.145Z, 123.68
2018-01-30T03:32:33.145Z, 112.33
2018-01-30T03:32:39.145Z, 123.68
2018-01-30T03:32:45.145Z, 123.68
2018-01-30T03:32:51.145Z, 136.17
2018-01-30T03:32:57.145Z, 136.17
2018-01-30T03:33:03.145Z, 123.68
2018-01-30T03:33:09.145Z, 136.16
2018-01-30T03:33:15.145Z, 149.91
2018-01-30T03:33:21.145Z, 149.91
2018-01-30T03:33:27.145Z, 149.91
2018-01-30T03:33:33.145Z, 149.91
2018-01-30T03:33:39.645Z, 149.91
2018-01-30T03:33:45.645Z, 165.04
2018-01-30T03:33:51.645Z, 181.69
2018-01-30T03:33:57.645Z, 181.69
2018-01-30T03:34:03.645Z, 181.69
2018-01-30T03:34:09.645Z, 181.69
2018-01-30T03:34:15.645Z, 181.69
2018-01-30T03:34:21.645Z, 181.69
2018-01-30T03:34:27.645Z, 181.69
2018-01-30T03:34:33.645Z, 181.69
2018-01-30T03:34:39.645Z, 181.69
2018-01-30T03:34:45.645Z, 181.69
2018-01-30T03:34:51.645Z, 181.70
2018-01-30T03:34:57.646Z, 181.70
2018-01-30T03:35:03.645Z, 181.70
2018-01-30T03:35:09.646Z, 181.70
2018-01-30T03:35:15.646Z, 181.70
2018-01-30T03:35:21.646Z, 181.70
2018-01-30T03:35:27.646Z, 181.70
2018-01-30T03:35:33.646Z, 181.70
2018-01-30T03:35:39.646Z, 181.70
2018-01-30T03:35:45.646Z, 181.70
2018-01-30T03:35:51.646Z, 181.70
2018-01-30T03:35:57.646Z, 181.70
2018-01-30T03:36:03.646Z, 181.70
2018-01-30T03:36:09.646Z, 181.70
2018-01-30T03:36:15.646Z, 165.04
2018-01-30T03:36:21.646Z, 165.05
2018-01-30T03:36:27.646Z, 181.70
2018-01-30T03:36:33.646Z, 181.70
2018-01-30T03:36:39.646Z, 181.70
2018-01-30T03:36:45.646Z, 181.70
2018-01-30T03:36:51.646Z, 181.70
2018-01-30T03:36:57.646Z, 181.70
2018-01-30T03:37:03.646Z, 181.70
2018-01-30T03:37:09.646Z, 181.70
2018-01-30T03:37:15.646Z, 181.70
2018-01-30T03:37:22.146Z, 181.70
2018-01-30T03:37:28.146Z, 181.70
2018-01-30T03:37:34.146Z, 181.70
2018-01-30T03:37:40.146Z, 181.70
2018-01-30T03:37:46.146Z, 181.70
2018-01-30T03:37:52.146Z, 181.70
2018-01-30T03:37:58.146Z, 181.70
2018-01-30T03:38:04.146Z, 181.70
2018-01-30T03:38:10.146Z, 181.70
2018-01-30T03:38:16.146Z, 181.70
2018-01-30T03:38:22.146Z, 181.70
2018-01-30T03:38:28.146Z, 181.70
2018-01-30T03:38:34.146Z, 181.70
2018-01-30T03:38:40.146Z, 181.70
2018-01-30T03:38:46.146Z, 181.70
2018-01-30T03:38:52.146Z, 181.70
2018-01-30T03:38:58.146Z, 181.70
2018-01-30T03:39:04.146Z, 181.70
2018-01-30T03:39:10.146Z, 181.70
2018-01-30T03:39:16.146Z, 181.70
2018-01-30T03:39:22.146Z, 181.70
2018-01-30T03:39:28.146Z, 181.70
2018-01-30T03:39:34.146Z, 181.70
2018-01-30T03:39:40.146Z, 181.70
2018-01-30T03:39:46.146Z, 181.70
2018-01-30T03:39:52.146Z, 181.70
2018-01-30T03:39:58.146Z, 181.71
2018-01-30T03:40:04.146Z, 181.71
2018-01-30T03:40:10.146Z, 181.71
2018-01-30T03:40:16.146Z, 181.71
2018-01-30T03:40:22.146Z, 181.71
2018-01-30T03:40:28.146Z, 181.71
2018-01-30T03:40:34.146Z, 165.05
2018-01-30T03:40:40.146Z, 165.05
2018-01-30T03:40:46.146Z, 165.05
2018-01-30T03:40:52.146Z, 165.06
2018-01-30T03:40:58.146Z, 165.06
2018-01-30T03:41:04.146Z, 181.71
2018-01-30T03:41:10.146Z, 181.71
2018-01-30T03:41:16.146Z, 181.71
2018-01-30T03:41:22.146Z, 165.06
2018-01-30T03:41:28.146Z, 165.06
2018-01-30T03:41:34.146Z, 136.18
2018-01-30T03:41:40.146Z, 165.06
2018-01-30T03:41:46.147Z, 165.06
2018-01-30T03:41:52.146Z, 165.06
2018-01-30T03:41:58.147Z, 149.93
2018-01-30T03:42:04.147Z, 136.19
2018-01-30T03:42:10.147Z, 136.19
2018-01-30T03:42:16.147Z, 136.19
2018-01-30T03:42:22.147Z, 123.70
2018-01-30T03:42:28.147Z, 123.70
2018-01-30T03:42:34.147Z, 123.70
2018-01-30T03:42:40.147Z, 136.19
2018-01-30T03:42:46.147Z, 123.70
2018-01-30T03:42:52.147Z, 123.70
2018-01-30T03:42:58.147Z, 123.70
2018-01-30T03:43:04.147Z, 123.70
2018-01-30T03:43:10.147Z, 112.35
2018-01-30T03:43:16.147Z, 112.36
2018-01-30T03:43:22.147Z, 112.36
2018-01-30T03:43:28.147Z, 112.36
2018-01-30T03:43:34.147Z, 112.36
2018-01-30T03:43:40.147Z, 112.36
2018-01-30T03:43:46.147Z, 112.36
2018-01-30T03:43:52.147Z, 112.36
2018-01-30T03:43:58.147Z, 112.36
2018-01-30T03:44:04.147Z, 112.36
2018-01-30T03:44:10.147Z, 112.36
2018-01-30T03:44:16.147Z, 112.36
2018-01-30T03:44:22.147Z, 112.36
2018-01-30T03:44:28.147Z, 112.36
2018-01-30T03:44:34.147Z, 112.36
2018-01-30T03:44:40.147Z, 112.36
2018-01-30T03:44:46.147Z, 112.36
2018-01-30T03:44:52.147Z, 112.36
2018-01-30T03:44:58.147Z, 123.70
2018-01-30T03:45:04.147Z, 136.19
2018-01-30T03:45:10.147Z, 136.19
2018-01-30T03:45:16.147Z, 149.93
2018-01-30T03:45:22.147Z, 149.93
2018-01-30T03:45:28.147Z, 149.93
2018-01-30T03:45:34.147Z, 149.94
2018-01-30T03:45:40.147Z, 136.19
2018-01-30T03:45:46.147Z, 136.19
2018-01-30T03:45:52.147Z, 136.19
2018-01-30T03:45:58.147Z, 136.19
2018-01-30T03:46:04.147Z, 136.19
2018-01-30T03:46:10.147Z, 136.19
2018-01-30T03:46:16.147Z, 136.19
2018-01-30T03:46:22.147Z, 136.19
2018-01-30T03:46:28.147Z, 136.19
2018-01-30T03:46:34.147Z, 136.19
2018-01-30T03:46:40.147Z, 136.19
2018-01-30T03:46:46.147Z, 136.20
2018-01-30T03:46:52.147Z, 136.20
2018-01-30T03:46:58.147Z, 136.20
2018-01-30T03:47:04.147Z, 136.20
2018-01-30T03:47:10.147Z, 136.20
2018-01-30T03:47:16.147Z, 136.20
2018-01-30T03:47:22.147Z, 123.71
2018-01-30T03:47:28.147Z, 136.20
2018-01-30T03:47:34.147Z, 136.20
2018-01-30T03:47:40.147Z, 123.71
2018-01-30T03:47:46.147Z, 123.71
2018-01-30T03:47:52.147Z, 136.20
2018-01-30T03:47:58.147Z, 123.71
2018-01-30T03:48:04.147Z, 112.37
2018-01-30T03:48:10.147Z, 112.37
2018-01-30T03:48:16.147Z, 112.37
2018-01-30T03:48:22.147Z, 112.37
2018-01-30T03:48:28.147Z, 112.37
2018-01-30T03:48:34.147Z, 112.37
2018-01-30T03:48:40.147Z, 112.37
2018-01-30T03:48:46.147Z, 112.37
2018-01-30T03:48:52.148Z, 112.37
2018-01-30T03:48:58.147Z, 123.71
2018-01-30T03:49:04.148Z, 112.37
2018-01-30T03:49:10.148Z, 112.37
2018-01-30T03:49:16.148Z, 112.37
2018-01-30T03:49:22.148Z, 112.37
2018-01-30T03:49:28.148Z, 123.71
2018-01-30T03:49:34.148Z, 123.71
2018-01-30T03:49:40.148Z, 136.20
2018-01-30T03:49:46.148Z, 112.37
2018-01-30T03:49:52.148Z, 112.37
2018-01-30T03:49:58.148Z, 112.37
2018-01-30T03:50:04.148Z, 102.06
2018-01-30T03:50:10.148Z, 102.06
2018-01-30T03:50:16.148Z, 102.06
2018-01-30T03:50:22.148Z, 112.37
2018-01-30T03:50:28.148Z, 112.37
2018-01-30T03:50:34.148Z, 112.37
2018-01-30T03:50:40.148Z, 102.06
2018-01-30T03:50:46.148Z, 102.06
2018-01-30T03:50:52.148Z, 112.37
2018-01-30T03:50:58.148Z, 112.37
2018-01-30T03:51:04.148Z, 112.37
2018-01-30T03:51:10.148Z, 112.37
2018-01-30T03:51:16.148Z, 112.37
2018-01-30T03:51:22.148Z, 112.37
2018-01-30T03:51:28.148Z, 112.37
2018-01-30T03:51:34.148Z, 112.37
2018-01-30T03:51:40.148Z, 112.37
2018-01-30T03:51:46.148Z, 92.701
2018-01-30T03:51:52.148Z, 92.701
2018-01-30T03:51:58.148Z, 92.701
2018-01-30T03:52:04.148Z, 84.194
2018-01-30T03:52:10.148Z, 69.444
2018-01-30T03:52:16.148Z, 69.444
2018-01-30T03:52:22.148Z, 69.443
2018-01-30T03:52:28.148Z, 69.443
2018-01-30T03:52:34.148Z, 69.443
2018-01-30T03:52:40.148Z, 69.443
2018-01-30T03:52:46.148Z, 69.444
2018-01-30T03:52:52.148Z, 69.445
2018-01-30T03:52:58.148Z, 69.446
2018-01-30T03:53:04.148Z, 69.446
2018-01-30T03:53:10.148Z, 63.068
2018-01-30T03:53:16.148Z, 63.068
2018-01-30T03:53:22.148Z, 69.447
2018-01-30T03:53:28.148Z, 63.068
2018-01-30T03:53:34.148Z, 63.067
2018-01-30T03:53:40.148Z, 63.066
2018-01-30T03:53:46.148Z, 63.066
2018-01-30T03:53:52.148Z, 63.066
2018-01-30T03:53:58.148Z, 63.067
2018-01-30T03:54:04.148Z, 63.067
2018-01-30T03:54:10.148Z, 63.068
2018-01-30T03:54:16.148Z, 63.068
2018-01-30T03:54:22.148Z, 63.069
2018-01-30T03:54:28.148Z, 69.448
2018-01-30T03:54:34.148Z, 69.448
2018-01-30T03:54:40.148Z, 69.447
2018-01-30T03:54:46.148Z, 76.470
2018-01-30T03:54:52.148Z, 76.470
2018-01-30T03:54:58.148Z, 76.470
2018-01-30T03:55:04.148Z, 84.199
2018-01-30T03:55:10.148Z, 76.470
2018-01-30T03:55:16.148Z, 76.470
2018-01-30T03:55:22.148Z, 69.449
2018-01-30T03:55:28.148Z, 69.449
2018-01-30T03:55:34.148Z, 69.449
2018-01-30T03:55:40.148Z, 92.707
2018-01-30T03:55:46.148Z, 92.707
2018-01-30T03:55:52.148Z, 92.707
2018-01-30T03:55:58.149Z, 92.708
2018-01-30T03:56:04.148Z, 102.07
2018-01-30T03:56:10.149Z, 92.708
2018-01-30T03:56:16.149Z, 92.709
2018-01-30T03:56:22.149Z, 92.709
2018-01-30T03:56:28.149Z, 92.709
2018-01-30T03:56:34.149Z, 102.07
2018-01-30T03:56:40.149Z, 92.709
2018-01-30T03:56:46.149Z, 92.709
2018-01-30T03:56:52.149Z, 84.201
2018-01-30T03:56:58.149Z, 92.709
2018-01-30T03:57:04.149Z, 76.473
2018-01-30T03:57:10.149Z, 76.473
2018-01-30T03:57:16.149Z, 76.473
2018-01-30T03:57:22.149Z, 76.473
2018-01-30T03:57:28.149Z, 76.473
2018-01-30T03:57:34.149Z, 69.451
2018-01-30T03:57:40.149Z, 69.452
2018-01-30T03:57:46.149Z, 69.452
2018-01-30T03:57:52.149Z, 69.452
2018-01-30T03:57:58.149Z, 69.452
2018-01-30T03:58:04.149Z, 69.452
2018-01-30T03:58:10.149Z, 69.452
2018-01-30T03:58:16.149Z, 69.452
2018-01-30T03:58:22.149Z, 76.474
2018-01-30T03:58:28.149Z, 76.475
2018-01-30T03:58:34.149Z, 76.474
2018-01-30T03:58:40.149Z, 76.475
2018-01-30T03:58:46.149Z, 76.475
2018-01-30T03:58:52.149Z, 76.475
2018-01-30T03:58:58.149Z, 84.203
2018-01-30T03:59:04.149Z, 76.474
2018-01-30T03:59:10.149Z, 76.475
2018-01-30T03:59:16.149Z, 76.475
2018-01-30T03:59:22.149Z, 76.475
2018-01-30T03:59:28.149Z, 76.475
2018-01-30T03:59:34.149Z, 92.710
2018-01-30T03:59:40.149Z, 92.710
2018-01-30T03:59:46.149Z, 92.711
2018-01-30T03:59:52.149Z, 92.711
2018-01-30T03:59:58.149Z, 92.711
2018-01-30T04:00:04.149Z, 92.711
2018-01-30T04:00:10.149Z, 92.711
2018-01-30T04:00:16.149Z, 102.08
2018-01-30T04:00:22.149Z, 102.08
2018-01-30T04:00:28.149Z, 102.08
2018-01-30T04:00:34.149Z, 102.08
2018-01-30T04:00:40.149Z, 102.08
2018-01-30T04:00:46.149Z, 102.08
2018-01-30T04:00:52.149Z, 102.08
2018-01-30T04:00:58.149Z, 102.08
2018-01-30T04:01:04.149Z, 92.712
2018-01-30T04:01:10.149Z, 92.712
2018-01-30T04:01:16.149Z, 102.08
2018-01-30T04:01:22.149Z, 102.08
2018-01-30T04:01:28.149Z, 102.08
2018-01-30T04:01:34.149Z, 112.38
2018-01-30T04:01:40.149Z, 102.08
2018-01-30T04:01:46.149Z, 102.08
2018-01-30T04:01:52.149Z, 102.08
2018-01-30T04:01:58.149Z, 102.08
2018-01-30T04:02:04.149Z, 102.08
2018-01-30T04:02:10.149Z, 102.08
2018-01-30T04:02:16.149Z, 112.38
2018-01-30T04:02:22.149Z, 102.08
2018-01-30T04:02:28.149Z, 102.08
2018-01-30T04:02:34.150Z, 102.08
2018-01-30T04:02:40.149Z, 102.08
2018-01-30T04:02:46.150Z, 102.08
2018-01-30T04:02:52.150Z, 112.38
2018-01-30T04:02:58.150Z, 102.08
2018-01-30T04:03:04.150Z, 112.38
2018-01-30T04:03:10.150Z, 112.38
2018-01-30T04:03:16.150Z, 112.38
2018-01-30T04:03:22.150Z, 112.38
2018-01-30T04:03:28.150Z, 123.73
2018-01-30T04:03:34.650Z, 123.73
2018-01-30T04:03:40.650Z, 112.38
2018-01-30T04:03:46.650Z, 112.38
2018-01-30T04:03:52.650Z, 112.38
2018-01-30T04:03:58.650Z, 112.38
2018-01-30T04:04:04.650Z, 112.38
2018-01-30T04:04:10.650Z, 112.38
2018-01-30T04:04:16.650Z, 112.38
2018-01-30T04:04:22.650Z, 123.73
2018-01-30T04:04:28.650Z, 112.38
2018-01-30T04:04:34.650Z, 112.38
2018-01-30T04:04:40.650Z, 112.38
2018-01-30T04:04:46.650Z, 102.08
2018-01-30T04:04:52.650Z, 102.08
2018-01-30T04:04:58.650Z, 112.38
2018-01-30T04:05:04.650Z, 112.38
2018-01-30T04:05:10.650Z, 112.38
2018-01-30T04:05:16.650Z, 123.73
2018-01-30T04:05:22.650Z, 123.73
2018-01-30T04:05:28.650Z, 123.73
2018-01-30T04:05:34.650Z, 123.73
2018-01-30T04:05:40.650Z, 112.38
2018-01-30T04:05:46.650Z, 112.38
2018-01-30T04:05:52.650Z, 112.38
2018-01-30T04:05:58.650Z, 123.73
2018-01-30T04:06:04.650Z, 123.73
2018-01-30T04:06:10.650Z, 123.73
2018-01-30T04:06:16.650Z, 112.38
2018-01-30T04:06:22.650Z, 112.38
2018-01-30T04:06:28.650Z, 123.73
2018-01-30T04:06:34.650Z, 123.73
