# Generated by Autoplot on Mon May 09 13:49:09 CDT 2022
# TITLE: RBSP-B/EMFISIS  electron density
# UNITS: cm**-3
 Epoch(UTC), density(cm**-3)
2018-01-30T00:14:16.803Z, 2026.3
2018-01-30T00:14:23.303Z, 1826.7
2018-01-30T00:14:29.803Z, 1828.5
2018-01-30T00:14:36.303Z, 1830.9
2018-01-30T00:14:42.803Z, 1832.3
2018-01-30T00:14:49.303Z, 1834.9
2018-01-30T00:14:56.303Z, 1653.7
2018-01-30T00:15:02.803Z, 1655.3
2018-01-30T00:15:09.303Z, 1657.6
2018-01-30T00:15:15.803Z, 1659.9
2018-01-30T00:15:22.303Z, 1494.8
2018-01-30T00:15:28.803Z, 1496.7
2018-01-30T00:15:35.303Z, 1499.4
2018-01-30T00:15:41.803Z, 1500.4
2018-01-30T00:15:48.303Z, 1502.5
2018-01-30T00:15:54.803Z, 1503.9
2018-01-30T00:16:01.303Z, 1505.7
2018-01-30T00:16:08.303Z, 1508.2
2018-01-30T00:16:14.803Z, 1509.0
2018-01-30T00:16:21.303Z, 1511.1
2018-01-30T00:16:27.803Z, 1513.4
2018-01-30T00:16:34.303Z, 1362.7
2018-01-30T00:16:40.803Z, 1365.1
2018-01-30T00:16:47.303Z, 1366.9
2018-01-30T00:16:53.803Z, 1519.0
2018-01-30T00:17:00.303Z, 1369.9
2018-01-30T00:17:06.803Z, 1370.5
2018-01-30T00:17:13.303Z, 1372.7
2018-01-30T00:17:20.303Z, 1374.4
2018-01-30T00:17:26.803Z, 1375.2
2018-01-30T00:17:33.304Z, 1377.2
2018-01-30T00:17:39.804Z, 1241.5
2018-01-30T00:17:46.304Z, 1379.8
2018-01-30T00:17:52.804Z, 1244.0
2018-01-30T00:17:59.304Z, 1245.8
2018-01-30T00:18:05.804Z, 1246.6
2018-01-30T00:18:12.304Z, 1385.7
2018-01-30T00:18:18.804Z, 1386.5
2018-01-30T00:18:25.304Z, 1388.0
2018-01-30T00:18:32.304Z, 1389.7
2018-01-30T00:18:38.804Z, 1253.0
2018-01-30T00:18:45.304Z, 1392.0
2018-01-30T00:18:51.804Z, 1393.3
2018-01-30T00:18:58.304Z, 1394.2
2018-01-30T00:19:04.804Z, 1395.7
2018-01-30T00:19:11.304Z, 1396.8
2018-01-30T00:19:17.804Z, 1397.9
2018-01-30T00:19:24.304Z, 1399.1
2018-01-30T00:19:30.804Z, 1399.9
2018-01-30T00:19:37.304Z, 1401.4
2018-01-30T00:19:44.304Z, 1265.0
2018-01-30T00:19:50.804Z, 1266.0
2018-01-30T00:19:57.304Z, 1267.1
2018-01-30T00:20:03.804Z, 1268.5
2018-01-30T00:20:10.304Z, 1269.3
2018-01-30T00:20:16.804Z, 1270.2
2018-01-30T00:20:23.304Z, 1271.8
2018-01-30T00:20:29.804Z, 1272.2
2018-01-30T00:20:36.304Z, 1273.5
2018-01-30T00:20:42.804Z, 1274.2
2018-01-30T00:20:49.304Z, 1275.1
2018-01-30T00:20:56.304Z, 1414.0
2018-01-30T00:21:02.804Z, 1414.4
2018-01-30T00:21:09.304Z, 1415.7
2018-01-30T00:21:15.804Z, 1416.9
2018-01-30T00:21:22.304Z, 1417.2
2018-01-30T00:21:28.804Z, 1418.6
2018-01-30T00:21:35.304Z, 1419.6
2018-01-30T00:21:41.804Z, 1420.1
2018-01-30T00:21:48.304Z, 1421.2
2018-01-30T00:21:54.804Z, 1421.5
2018-01-30T00:22:01.304Z, 1422.8
2018-01-30T00:22:08.304Z, 1423.8
2018-01-30T00:22:14.804Z, 1424.3
2018-01-30T00:22:21.304Z, 1425.3
2018-01-30T00:22:27.804Z, 1577.6
2018-01-30T00:22:34.304Z, 1578.1
2018-01-30T00:22:40.804Z, 1579.0
2018-01-30T00:22:47.304Z, 1580.0
2018-01-30T00:22:53.804Z, 1580.4
2018-01-30T00:23:00.304Z, 1581.4
2018-01-30T00:23:06.804Z, 1748.4
2018-01-30T00:23:13.304Z, 1749.3
2018-01-30T00:23:20.304Z, 1750.1
2018-01-30T00:23:26.804Z, 1750.6
2018-01-30T00:23:33.304Z, 1751.5
2018-01-30T00:23:39.804Z, 1752.1
2018-01-30T00:23:46.304Z, 1586.2
2018-01-30T00:23:52.804Z, 1587.0
2018-01-30T00:23:59.304Z, 1587.7
2018-01-30T00:24:05.805Z, 1588.3
2018-01-30T00:24:12.305Z, 1588.9
2018-01-30T00:24:18.805Z, 1589.5
2018-01-30T00:24:25.305Z, 1590.2
2018-01-30T00:24:32.305Z, 1757.4
2018-01-30T00:24:38.805Z, 1758.0
2018-01-30T00:24:45.305Z, 1758.6
2018-01-30T00:24:51.805Z, 1759.5
2018-01-30T00:24:58.305Z, 1759.8
2018-01-30T00:25:04.805Z, 1943.7
2018-01-30T00:25:11.305Z, 1761.3
2018-01-30T00:25:17.805Z, 1761.5
2018-01-30T00:25:24.305Z, 1762.4
2018-01-30T00:25:30.805Z, 1945.9
2018-01-30T00:25:37.305Z, 1763.3
2018-01-30T00:25:44.305Z, 1764.1
2018-01-30T00:25:50.805Z, 1764.3
2018-01-30T00:25:57.305Z, 1948.4
2018-01-30T00:26:03.805Z, 1765.8
2018-01-30T00:26:10.305Z, 1448.2
2018-01-30T00:26:16.805Z, 1448.9
2018-01-30T00:26:23.305Z, 1449.6
2018-01-30T00:26:29.805Z, 1449.9
2018-01-30T00:26:36.305Z, 1450.5
2018-01-30T00:26:42.805Z, 1450.7
2018-01-30T00:26:49.305Z, 1314.0
2018-01-30T00:26:56.305Z, 1189.7
2018-01-30T00:27:02.805Z, 1314.9
2018-01-30T00:27:09.305Z, 1315.5
2018-01-30T00:27:15.805Z, 1316.0
2018-01-30T00:27:22.305Z, 1316.3
2018-01-30T00:27:28.805Z, 1605.6
2018-01-30T00:27:35.305Z, 1317.3
2018-01-30T00:27:41.805Z, 1317.7
2018-01-30T00:27:48.305Z, 1318.3
2018-01-30T00:27:54.805Z, 1318.5
2018-01-30T00:28:01.305Z, 1456.5
2018-01-30T00:28:08.305Z, 1319.5
2018-01-30T00:28:14.805Z, 1319.9
2018-01-30T00:28:21.305Z, 1320.4
2018-01-30T00:28:27.805Z, 1458.2
2018-01-30T00:28:34.305Z, 1321.2
2018-01-30T00:28:40.805Z, 1321.5
2018-01-30T00:28:47.305Z, 1322.1
2018-01-30T00:28:53.805Z, 1322.4
2018-01-30T00:29:00.305Z, 1460.2
2018-01-30T00:29:06.805Z, 1323.1
2018-01-30T00:29:13.305Z, 1323.5
2018-01-30T00:29:20.305Z, 1461.5
2018-01-30T00:29:26.805Z, 1461.7
2018-01-30T00:29:33.305Z, 1324.6
2018-01-30T00:29:39.805Z, 1462.6
2018-01-30T00:29:46.305Z, 1462.7
2018-01-30T00:29:52.805Z, 1325.8
2018-01-30T00:29:59.305Z, 1463.7
2018-01-30T00:30:05.805Z, 1326.4
2018-01-30T00:30:12.305Z, 1326.9
2018-01-30T00:30:18.805Z, 1327.0
2018-01-30T00:30:25.305Z, 1327.6
2018-01-30T00:30:32.305Z, 1465.4
2018-01-30T00:30:38.805Z, 1465.5
2018-01-30T00:30:45.305Z, 1466.0
2018-01-30T00:30:51.805Z, 1466.4
2018-01-30T00:30:58.305Z, 1784.4
2018-01-30T00:31:04.805Z, 1467.0
2018-01-30T00:31:11.306Z, 1618.7
2018-01-30T00:31:17.806Z, 1467.6
2018-01-30T00:31:24.306Z, 1619.3
2018-01-30T00:31:30.806Z, 1619.4
2018-01-30T00:31:37.306Z, 1331.1
2018-01-30T00:31:44.306Z, 1331.4
2018-01-30T00:31:50.806Z, 1620.3
2018-01-30T00:31:57.306Z, 1620.7
2018-01-30T00:32:03.806Z, 1332.3
2018-01-30T00:32:10.306Z, 1332.5
2018-01-30T00:32:16.806Z, 1332.8
2018-01-30T00:32:23.306Z, 1333.1
2018-01-30T00:32:29.806Z, 1470.8
2018-01-30T00:32:36.306Z, 1471.1
2018-01-30T00:32:42.806Z, 1471.3
2018-01-30T00:32:49.306Z, 1471.6
2018-01-30T00:32:56.306Z, 1471.9
2018-01-30T00:33:02.806Z, 1472.1
2018-01-30T00:33:09.306Z, 1472.4
2018-01-30T00:33:15.806Z, 1472.8
2018-01-30T00:33:22.306Z, 1472.9
2018-01-30T00:33:28.806Z, 1473.2
2018-01-30T00:33:35.306Z, 1473.5
2018-01-30T00:33:41.806Z, 1473.6
2018-01-30T00:33:48.306Z, 1474.0
2018-01-30T00:33:54.806Z, 1791.9
2018-01-30T00:34:01.306Z, 1792.2
2018-01-30T00:34:08.306Z, 1474.7
2018-01-30T00:34:14.806Z, 1474.8
2018-01-30T00:34:21.306Z, 1475.1
2018-01-30T00:34:27.806Z, 1626.7
2018-01-30T00:34:34.306Z, 1626.8
2018-01-30T00:34:40.806Z, 1475.8
2018-01-30T00:34:47.306Z, 1476.1
2018-01-30T00:34:53.806Z, 1627.5
2018-01-30T00:35:00.306Z, 1627.8
2018-01-30T00:35:06.806Z, 1627.9
2018-01-30T00:35:13.306Z, 1628.2
2018-01-30T00:35:20.306Z, 1628.4
2018-01-30T00:35:26.806Z, 1628.6
2018-01-30T00:35:33.306Z, 1628.8
2018-01-30T00:35:39.806Z, 1629.1
2018-01-30T00:35:46.306Z, 1629.2
2018-01-30T00:35:52.806Z, 1979.3
2018-01-30T00:35:59.306Z, 1629.6
2018-01-30T00:36:05.806Z, 1629.8
2018-01-30T00:36:12.306Z, 1630.0
2018-01-30T00:36:18.806Z, 1630.2
2018-01-30T00:36:25.306Z, 1796.9
2018-01-30T00:36:32.306Z, 1797.1
2018-01-30T00:36:38.806Z, 1797.3
2018-01-30T00:36:45.306Z, 1797.5
2018-01-30T00:36:51.806Z, 1797.7
2018-01-30T00:36:58.306Z, 1797.8
2018-01-30T00:37:04.806Z, 1798.0
2018-01-30T00:37:11.306Z, 1798.3
2018-01-30T00:37:17.806Z, 1798.3
2018-01-30T00:37:24.306Z, 1632.0
2018-01-30T00:37:30.806Z, 1632.2
2018-01-30T00:37:37.306Z, 1632.3
2018-01-30T00:37:44.306Z, 1632.6
2018-01-30T00:37:50.806Z, 1632.7
2018-01-30T00:37:57.306Z, 1632.9
2018-01-30T00:38:03.306Z, 1633.1
2018-01-30T00:38:09.806Z, 1633.1
2018-01-30T00:38:16.306Z, 1633.4
2018-01-30T00:38:22.806Z, 1633.5
2018-01-30T00:38:29.306Z, 1633.7
2018-01-30T00:38:35.307Z, 1633.9
2018-01-30T00:38:41.807Z, 1633.9
2018-01-30T00:38:48.307Z, 1634.2
2018-01-30T00:38:54.807Z, 1634.2
2018-01-30T00:39:01.307Z, 1634.4
2018-01-30T00:39:08.307Z, 1483.3
2018-01-30T00:39:14.807Z, 1483.4
2018-01-30T00:39:21.307Z, 1483.6
2018-01-30T00:39:27.807Z, 1483.8
2018-01-30T00:39:33.807Z, 1483.9
2018-01-30T00:39:40.307Z, 1484.1
2018-01-30T00:39:46.807Z, 1221.8
2018-01-30T00:39:53.307Z, 1484.3
2018-01-30T00:39:59.807Z, 1635.8
2018-01-30T00:40:06.307Z, 1484.6
2018-01-30T00:40:12.807Z, 1347.3
2018-01-30T00:40:19.307Z, 1347.5
2018-01-30T00:40:26.307Z, 1347.5
2018-01-30T00:40:32.807Z, 1347.7
2018-01-30T00:40:39.307Z, 1347.8
2018-01-30T00:40:45.807Z, 1347.9
2018-01-30T00:40:52.307Z, 1348.1
2018-01-30T00:40:58.807Z, 1636.9
2018-01-30T00:41:05.307Z, 1637.1
2018-01-30T00:41:11.807Z, 1348.5
2018-01-30T00:41:18.307Z, 1348.6
2018-01-30T00:41:24.807Z, 1348.7
2018-01-30T00:41:31.307Z, 1637.5
2018-01-30T00:41:38.307Z, 1637.7
2018-01-30T00:41:44.807Z, 1486.5
2018-01-30T00:41:51.307Z, 1486.6
2018-01-30T00:41:57.807Z, 1486.7
2018-01-30T00:42:04.307Z, 1486.8
2018-01-30T00:42:10.807Z, 1487.0
2018-01-30T00:42:17.307Z, 1487.1
2018-01-30T00:42:23.807Z, 1487.2
2018-01-30T00:42:30.307Z, 1487.3
2018-01-30T00:42:36.807Z, 1487.4
2018-01-30T00:42:43.307Z, 1487.6
2018-01-30T00:42:50.307Z, 1805.4
2018-01-30T00:42:56.807Z, 1639.0
2018-01-30T00:43:03.307Z, 1487.9
2018-01-30T00:43:09.807Z, 1487.9
2018-01-30T00:43:16.307Z, 1350.7
2018-01-30T00:43:22.807Z, 1488.1
2018-01-30T00:43:29.307Z, 1639.6
2018-01-30T00:43:35.807Z, 1351.0
2018-01-30T00:43:42.307Z, 1226.1
2018-01-30T00:43:48.807Z, 1226.3
2018-01-30T00:43:55.307Z, 1351.3
2018-01-30T00:44:02.307Z, 1351.3
2018-01-30T00:44:08.807Z, 1226.6
2018-01-30T00:44:15.307Z, 1226.7
2018-01-30T00:44:21.807Z, 1351.6
2018-01-30T00:44:28.307Z, 1351.7
2018-01-30T00:44:34.807Z, 1351.8
2018-01-30T00:44:41.307Z, 1227.0
2018-01-30T00:44:47.807Z, 1227.2
2018-01-30T00:44:54.307Z, 1227.2
2018-01-30T00:45:00.807Z, 1352.2
2018-01-30T00:45:07.307Z, 1227.4
2018-01-30T00:45:14.307Z, 1227.5
2018-01-30T00:45:20.807Z, 1227.6
2018-01-30T00:45:27.307Z, 1227.7
2018-01-30T00:45:33.807Z, 1227.8
2018-01-30T00:45:40.307Z, 1227.8
2018-01-30T00:45:46.807Z, 1227.9
2018-01-30T00:45:53.307Z, 1490.3
2018-01-30T00:45:59.807Z, 1228.1
2018-01-30T00:46:06.307Z, 1228.2
2018-01-30T00:46:12.807Z, 1353.1
2018-01-30T00:46:19.307Z, 1353.2
2018-01-30T00:46:26.307Z, 1353.3
2018-01-30T00:46:32.808Z, 1353.3
2018-01-30T00:46:39.308Z, 1353.5
2018-01-30T00:46:45.808Z, 1353.5
2018-01-30T00:46:52.308Z, 1353.6
2018-01-30T00:46:58.808Z, 1228.8
2018-01-30T00:47:05.308Z, 1353.7
2018-01-30T00:47:11.808Z, 1353.9
2018-01-30T00:47:18.308Z, 1353.9
2018-01-30T00:47:24.808Z, 1354.0
2018-01-30T00:47:31.308Z, 1491.5
2018-01-30T00:47:38.308Z, 1229.2
2018-01-30T00:47:44.808Z, 1354.2
2018-01-30T00:47:51.308Z, 1229.4
2018-01-30T00:47:57.808Z, 1116.0
2018-01-30T00:48:04.308Z, 1229.6
2018-01-30T00:48:10.808Z, 1116.1
2018-01-30T00:48:17.308Z, 1116.2
2018-01-30T00:48:23.808Z, 1229.8
2018-01-30T00:48:30.308Z, 1229.8
2018-01-30T00:48:36.808Z, 1116.4
2018-01-30T00:48:43.308Z, 1116.5
2018-01-30T00:48:50.308Z, 1230.0
2018-01-30T00:48:56.808Z, 1116.6
2018-01-30T00:49:03.308Z, 1230.2
2018-01-30T00:49:09.808Z, 1116.8
2018-01-30T00:49:16.308Z, 1116.8
2018-01-30T00:49:22.808Z, 1230.3
2018-01-30T00:49:29.308Z, 1230.4
2018-01-30T00:49:35.808Z, 1117.0
2018-01-30T00:49:42.308Z, 1117.1
2018-01-30T00:49:48.808Z, 1117.1
2018-01-30T00:49:55.308Z, 1117.2
2018-01-30T00:50:02.308Z, 1117.3
2018-01-30T00:50:08.808Z, 1014.3
2018-01-30T00:50:15.308Z, 1014.4
2018-01-30T00:50:21.808Z, 1014.4
2018-01-30T00:50:28.308Z, 1117.5
2018-01-30T00:50:34.808Z, 1014.5
2018-01-30T00:50:41.308Z, 1014.5
2018-01-30T00:50:47.808Z, 1014.6
2018-01-30T00:50:54.308Z, 1014.7
2018-01-30T00:51:00.808Z, 1231.2
2018-01-30T00:51:07.308Z, 1014.8
2018-01-30T00:51:14.308Z, 1014.8
2018-01-30T00:51:20.808Z, 1014.9
2018-01-30T00:51:27.308Z, 1015.0
2018-01-30T00:51:33.808Z, 1015.0
2018-01-30T00:51:40.308Z, 1015.1
2018-01-30T00:51:46.808Z, 1015.1
2018-01-30T00:51:53.308Z, 1015.2
2018-01-30T00:51:59.808Z, 1015.2
2018-01-30T00:52:06.308Z, 1015.3
2018-01-30T00:52:12.808Z, 1015.3
2018-01-30T00:52:19.308Z, 1015.4
2018-01-30T00:52:26.308Z, 1015.4
2018-01-30T00:52:32.808Z, 1015.5
2018-01-30T00:52:39.308Z, 1015.5
2018-01-30T00:52:45.808Z, 1015.6
2018-01-30T00:52:52.308Z, 1118.7
2018-01-30T00:52:58.808Z, 1015.7
2018-01-30T00:53:05.308Z, 922.07
2018-01-30T00:53:11.808Z, 922.13
2018-01-30T00:53:18.308Z, 922.15
2018-01-30T00:53:24.808Z, 1118.9
2018-01-30T00:53:31.308Z, 1119.0
2018-01-30T00:53:38.308Z, 1015.9
2018-01-30T00:53:44.808Z, 922.35
2018-01-30T00:53:51.308Z, 1119.1
2018-01-30T00:53:57.808Z, 922.44
2018-01-30T00:54:04.308Z, 922.48
2018-01-30T00:54:10.808Z, 922.52
2018-01-30T00:54:17.308Z, 922.57
2018-01-30T00:54:23.808Z, 1016.3
2018-01-30T00:54:30.308Z, 1016.3
2018-01-30T00:54:36.809Z, 922.69
2018-01-30T00:54:43.309Z, 922.77
2018-01-30T00:54:50.309Z, 1016.4
2018-01-30T00:54:56.809Z, 922.83
2018-01-30T00:55:03.308Z, 1016.5
2018-01-30T00:55:09.809Z, 922.90
2018-01-30T00:55:16.309Z, 922.97
2018-01-30T00:55:22.809Z, 1016.6
2018-01-30T00:55:29.309Z, 1119.7
2018-01-30T00:55:35.809Z, 1016.7
2018-01-30T00:55:42.309Z, 838.03
2018-01-30T00:55:48.809Z, 838.09
2018-01-30T00:55:55.309Z, 838.13
2018-01-30T00:56:02.309Z, 838.16
2018-01-30T00:56:08.809Z, 838.20
2018-01-30T00:56:15.309Z, 838.25
2018-01-30T00:56:21.809Z, 1017.0
2018-01-30T00:56:28.309Z, 838.32
2018-01-30T00:56:34.809Z, 838.35
2018-01-30T00:56:41.309Z, 838.39
2018-01-30T00:56:47.809Z, 838.44
2018-01-30T00:56:54.309Z, 923.53
2018-01-30T00:57:00.809Z, 923.57
2018-01-30T00:57:07.309Z, 838.54
2018-01-30T00:57:14.309Z, 923.63
2018-01-30T00:57:20.809Z, 1017.3
2018-01-30T00:57:27.309Z, 923.71
2018-01-30T00:57:33.809Z, 1017.4
2018-01-30T00:57:40.309Z, 923.78
2018-01-30T00:57:46.809Z, 923.80
2018-01-30T00:57:53.309Z, 1017.5
2018-01-30T00:57:59.809Z, 1017.5
2018-01-30T00:58:06.309Z, 1017.5
2018-01-30T00:58:12.809Z, 923.94
2018-01-30T00:58:19.309Z, 1017.6
2018-01-30T00:58:26.309Z, 924.01
2018-01-30T00:58:32.809Z, 1017.7
2018-01-30T00:58:39.309Z, 839.02
2018-01-30T00:58:45.809Z, 839.03
2018-01-30T00:58:52.309Z, 1017.8
2018-01-30T00:58:58.809Z, 1120.9
2018-01-30T00:59:05.309Z, 1017.8
2018-01-30T00:59:11.809Z, 839.18
2018-01-30T00:59:18.309Z, 839.18
2018-01-30T00:59:24.809Z, 839.23
2018-01-30T00:59:31.309Z, 924.33
2018-01-30T00:59:38.309Z, 839.28
2018-01-30T00:59:44.809Z, 839.32
2018-01-30T00:59:51.309Z, 924.42
2018-01-30T00:59:57.809Z, 839.38
2018-01-30T01:00:04.309Z, 839.41
2018-01-30T01:00:10.809Z, 839.42
2018-01-30T01:00:17.309Z, 924.54
2018-01-30T01:00:23.809Z, 839.5
2018-01-30T01:00:30.309Z, 924.59
2018-01-30T01:00:36.809Z, 924.62
2018-01-30T01:00:43.309Z, 924.66
2018-01-30T01:00:50.309Z, 924.67
2018-01-30T01:00:56.809Z, 839.63
2018-01-30T01:01:03.309Z, 924.73
2018-01-30T01:01:09.809Z, 839.68
2018-01-30T01:01:16.309Z, 839.72
2018-01-30T01:01:22.809Z, 839.73
2018-01-30T01:01:29.309Z, 1018.5
2018-01-30T01:01:35.809Z, 1018.5
2018-01-30T01:01:42.309Z, 1121.6
2018-01-30T01:01:48.809Z, 1018.6
2018-01-30T01:01:55.309Z, 839.87
2018-01-30T01:02:02.309Z, 1018.6
2018-01-30T01:02:08.809Z, 1121.7
2018-01-30T01:02:15.309Z, 1018.7
2018-01-30T01:02:21.809Z, 925.04
2018-01-30T01:02:28.309Z, 1121.8
2018-01-30T01:02:34.809Z, 925.09
2018-01-30T01:02:41.309Z, 1121.8
2018-01-30T01:02:47.809Z, 925.15
2018-01-30T01:02:54.309Z, 840.09
2018-01-30T01:03:00.809Z, 925.19
2018-01-30T01:03:07.309Z, 925.22
2018-01-30T01:03:14.309Z, 925.23
2018-01-30T01:03:20.809Z, 925.27
2018-01-30T01:03:27.309Z, 840.22
2018-01-30T01:03:33.809Z, 925.30
2018-01-30T01:03:40.309Z, 1019.0
2018-01-30T01:03:46.809Z, 925.34
2018-01-30T01:03:53.310Z, 840.31
2018-01-30T01:03:59.810Z, 925.40
2018-01-30T01:04:06.310Z, 925.42
2018-01-30T01:04:12.810Z, 925.45
2018-01-30T01:04:19.310Z, 1019.1
2018-01-30T01:04:26.310Z, 840.42
2018-01-30T01:04:32.810Z, 840.44
2018-01-30T01:04:39.310Z, 840.47
2018-01-30T01:04:45.810Z, 840.48
2018-01-30T01:04:52.310Z, 763.22
2018-01-30T01:04:58.810Z, 925.60
2018-01-30T01:05:05.310Z, 925.61
2018-01-30T01:05:11.810Z, 763.28
2018-01-30T01:05:18.310Z, 763.29
2018-01-30T01:05:24.810Z, 763.32
2018-01-30T01:05:31.310Z, 925.70
2018-01-30T01:05:38.310Z, 840.65
2018-01-30T01:05:44.810Z, 925.75
2018-01-30T01:05:51.310Z, 763.40
2018-01-30T01:05:57.810Z, 925.78
2018-01-30T01:06:04.310Z, 840.73
2018-01-30T01:06:10.810Z, 763.45
2018-01-30T01:06:17.310Z, 840.77
2018-01-30T01:06:23.810Z, 763.5
2018-01-30T01:06:30.310Z, 925.88
2018-01-30T01:06:36.810Z, 925.90
2018-01-30T01:06:43.310Z, 925.93
2018-01-30T01:06:50.310Z, 925.94
2018-01-30T01:06:56.810Z, 763.60
2018-01-30T01:07:03.310Z, 693.40
2018-01-30T01:07:09.810Z, 693.41
2018-01-30T01:07:16.310Z, 693.44
2018-01-30T01:07:22.810Z, 693.45
2018-01-30T01:07:29.310Z, 693.47
2018-01-30T01:07:35.810Z, 693.49
2018-01-30T01:07:42.310Z, 693.5
2018-01-30T01:07:48.810Z, 693.53
2018-01-30T01:07:55.310Z, 693.54
2018-01-30T01:08:02.310Z, 693.56
2018-01-30T01:08:08.810Z, 693.58
2018-01-30T01:08:15.310Z, 693.60
2018-01-30T01:08:21.810Z, 693.61
2018-01-30T01:08:28.310Z, 693.63
2018-01-30T01:08:34.810Z, 693.64
2018-01-30T01:08:41.310Z, 693.66
2018-01-30T01:08:47.810Z, 693.69
2018-01-30T01:08:54.310Z, 693.70
2018-01-30T01:09:00.810Z, 693.71
2018-01-30T01:09:07.310Z, 693.74
2018-01-30T01:09:14.310Z, 693.74
2018-01-30T01:09:20.810Z, 693.77
2018-01-30T01:09:27.310Z, 693.78
2018-01-30T01:09:33.810Z, 693.79
2018-01-30T01:09:40.310Z, 693.82
2018-01-30T01:09:46.810Z, 693.82
2018-01-30T01:09:53.310Z, 693.85
2018-01-30T01:09:59.810Z, 693.86
2018-01-30T01:10:06.310Z, 693.87
2018-01-30T01:10:12.810Z, 693.89
2018-01-30T01:10:19.310Z, 693.91
2018-01-30T01:10:26.310Z, 693.92
2018-01-30T01:10:32.810Z, 693.94
2018-01-30T01:10:39.310Z, 693.96
2018-01-30T01:10:45.810Z, 693.97
2018-01-30T01:10:52.310Z, 693.99
2018-01-30T01:10:58.810Z, 694.0
2018-01-30T01:11:05.310Z, 694.01
2018-01-30T01:11:11.810Z, 694.04
2018-01-30T01:11:18.310Z, 694.04
2018-01-30T01:11:24.810Z, 694.06
2018-01-30T01:11:31.310Z, 694.08
2018-01-30T01:11:38.310Z, 694.08
2018-01-30T01:11:44.810Z, 694.11
2018-01-30T01:11:51.310Z, 694.12
2018-01-30T01:11:57.810Z, 694.13
2018-01-30T01:12:04.310Z, 694.14
2018-01-30T01:12:10.810Z, 694.15
2018-01-30T01:12:17.310Z, 694.18
2018-01-30T01:12:23.810Z, 694.19
2018-01-30T01:12:30.311Z, 841.71
2018-01-30T01:12:36.810Z, 694.21
2018-01-30T01:12:43.311Z, 694.23
2018-01-30T01:12:50.311Z, 694.24
2018-01-30T01:12:56.811Z, 694.25
2018-01-30T01:13:03.311Z, 630.48
2018-01-30T01:13:09.811Z, 630.48
2018-01-30T01:13:16.311Z, 630.5
2018-01-30T01:13:22.811Z, 630.51
2018-01-30T01:13:29.311Z, 630.52
2018-01-30T01:13:35.811Z, 630.54
2018-01-30T01:13:42.311Z, 630.55
2018-01-30T01:13:48.811Z, 630.57
2018-01-30T01:13:55.311Z, 694.37
2018-01-30T01:14:02.311Z, 764.60
2018-01-30T01:14:08.811Z, 764.62
2018-01-30T01:14:15.311Z, 694.41
2018-01-30T01:14:21.811Z, 694.42
2018-01-30T01:14:28.311Z, 694.43
2018-01-30T01:14:34.811Z, 630.65
2018-01-30T01:14:41.311Z, 630.66
2018-01-30T01:14:47.811Z, 694.47
2018-01-30T01:14:54.311Z, 694.48
2018-01-30T01:15:00.811Z, 694.49
2018-01-30T01:15:07.311Z, 694.51
2018-01-30T01:15:14.311Z, 694.51
2018-01-30T01:15:20.811Z, 694.53
2018-01-30T01:15:27.311Z, 842.06
2018-01-30T01:15:33.811Z, 842.06
2018-01-30T01:15:40.311Z, 694.57
2018-01-30T01:15:46.811Z, 694.57
2018-01-30T01:15:53.311Z, 694.59
2018-01-30T01:15:59.811Z, 630.80
2018-01-30T01:16:06.311Z, 630.81
2018-01-30T01:16:12.811Z, 630.83
2018-01-30T01:16:19.311Z, 694.63
2018-01-30T01:16:26.311Z, 694.64
2018-01-30T01:16:32.811Z, 630.86
2018-01-30T01:16:39.311Z, 630.88
2018-01-30T01:16:45.811Z, 764.90
2018-01-30T01:16:52.311Z, 694.69
2018-01-30T01:16:58.811Z, 764.92
2018-01-30T01:17:05.311Z, 764.93
2018-01-30T01:17:11.811Z, 764.94
2018-01-30T01:17:18.311Z, 764.95
2018-01-30T01:17:24.811Z, 630.95
2018-01-30T01:17:31.311Z, 630.96
2018-01-30T01:17:38.311Z, 630.97
2018-01-30T01:17:44.811Z, 765.0
2018-01-30T01:17:51.311Z, 630.99
2018-01-30T01:17:57.811Z, 631.0
2018-01-30T01:18:04.311Z, 631.01
2018-01-30T01:18:10.811Z, 631.02
2018-01-30T01:18:17.311Z, 631.04
2018-01-30T01:18:23.811Z, 631.05
2018-01-30T01:18:30.311Z, 765.07
2018-01-30T01:18:36.811Z, 765.08
2018-01-30T01:18:43.311Z, 765.10
2018-01-30T01:18:50.311Z, 631.09
2018-01-30T01:18:56.811Z, 631.10
2018-01-30T01:19:03.311Z, 694.90
2018-01-30T01:19:09.811Z, 631.11
2018-01-30T01:19:16.311Z, 694.92
2018-01-30T01:19:22.811Z, 631.13
2018-01-30T01:19:29.311Z, 694.94
2018-01-30T01:19:35.811Z, 694.95
2018-01-30T01:19:42.311Z, 694.95
2018-01-30T01:19:48.811Z, 631.18
2018-01-30T01:19:55.311Z, 631.18
2018-01-30T01:20:02.311Z, 694.98
2018-01-30T01:20:08.811Z, 695.0
2018-01-30T01:20:15.311Z, 765.23
2018-01-30T01:20:21.811Z, 631.22
2018-01-30T01:20:28.311Z, 765.24
2018-01-30T01:20:34.811Z, 695.03
2018-01-30T01:20:41.311Z, 695.04
2018-01-30T01:20:47.811Z, 631.26
2018-01-30T01:20:54.311Z, 573.31
2018-01-30T01:21:00.811Z, 573.32
2018-01-30T01:21:07.311Z, 573.33
