2015-02-01T22:12:19.741Z, 6.1766, 6.5593, 0.82343
2015-02-02T04:35:37.770Z, 6.7378, 8.4661, 2.2507
2015-02-02T04:35:38.051Z, 6.7294, 8.4646, 2.4154
2015-02-02T04:35:44.164Z, 6.5467, 8.4277, 2.6899
2015-02-02T04:35:44.257Z, 6.5437, 8.4271, 2.4154
2015-02-02T04:35:46.845Z, 6.4679, 8.4115, 1.8664
2015-02-02T04:36:10.957Z, 5.8088, 8.2732, 3.8427
2015-02-02T04:36:39.963Z, 5.1298, 8.1192, 1.1253
