2015-02-01T22:11:55.609Z, 7.0437, 6.6119, 1.9771
2015-02-01T22:11:55.666Z, 7.0414, 6.6117, 2.4165
2015-02-01T22:11:55.722Z, 7.0391, 6.6116, 1.9222
2015-02-01T22:12:12.147Z, 6.4321, 6.5755, 15.707
2015-02-01T22:12:19.759Z, 6.1761, 6.5593, 19.057
2015-02-01T22:12:20.041Z, 6.1665, 6.5589, 20.485
2015-02-01T22:12:20.116Z, 6.1638, 6.5587, 18.838
2015-02-01T22:12:30.377Z, 5.8425, 6.5377, 2.6362

