2015-02-01T22:12:12.184Z, 6.4311, 6.5754, 5.4348
2015-02-01T22:12:18.934Z, 6.2027, 6.561, 10.95
2015-02-01T22:12:19.666Z, 6.1791, 6.5595, 8.9372
2015-02-01T22:12:19.741Z, 6.1766, 6.5593, 3.905
2015-02-02T04:35:35.539Z, 6.7987, 8.4781, 10.427
2015-02-02T04:35:37.770Z, 6.7378, 8.4661, 7.5684
2015-02-02T04:35:38.051Z, 6.7294, 8.4646, 12.842
2015-02-02T04:35:40.245Z, 6.6503, 8.4486, 10.588
